"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.602123581E2,1.932282620E1,-9.917896044E1,2.292761274E3,2.284905518E3,5.269999981E0,3.337999878E2,3.376094976E0,3.790092468E0,2.560555935E0,1.400000000E1
4.612123581E2,1.932287161E1,-9.917898320E1,2.291458970E3,2.283603271E3,5.360000134E0,3.335000000E2,3.381103132E0,3.790092468E0,2.569718599E0,1.500000000E1
4.622123581E2,1.932290860E1,-9.917901043E1,2.290542192E3,2.282686523E3,5.360000134E0,3.277000122E2,3.385559703E0,3.790092468E0,2.500000000E0,1.400000000E1
4.632123581E2,1.932294115E1,-9.917903521E1,2.288185722E3,2.280330078E3,5.070000172E0,3.282999878E2,3.390451326E0,3.790092468E0,2.500000000E0,1.500000000E1
4.642123581E2,1.932297512E1,-9.917906483E1,2.287549718E3,2.279694092E3,4.579999924E0,3.240000000E2,3.394377936E0,3.790092468E0,2.500000000E0,1.600000000E1
4.652123581E2,1.932300499E1,-9.917908479E1,2.287189094E3,2.279333496E3,3.809999943E0,3.176000061E2,3.397786941E0,3.790092468E0,2.500000000E0,1.400000000E1
4.662123581E2,1.932302683E1,-9.917910759E1,2.287318973E3,2.279463379E3,3.150000095E0,3.037999878E2,3.400609448E0,3.790092468E0,2.997348785E0,1.400000000E1
4.672123581E2,1.932304396E1,-9.917912744E1,2.286277469E3,2.278421875E3,2.650000095E0,2.977000122E2,3.404001894E0,3.790092468E0,3.420755863E0,1.500000000E1
4.682123581E2,1.932305638E1,-9.917915697E1,2.286871250E3,2.279015625E3,3.210000038E0,2.937999878E2,3.407278888E0,3.790092468E0,3.637450218E0,1.600000000E1
4.692123581E2,1.932307311E1,-9.917918268E1,2.287782395E3,2.279926758E3,3.619999886E0,2.862999878E2,3.411244125E0,3.790092468E0,3.514349937E0,1.800000000E1
4.702123581E2,1.932308101E1,-9.917921953E1,2.287624736E3,2.279769043E3,3.990000010E0,2.841000061E2,3.415360825E0,3.790092468E0,3.385315418E0,1.700000000E1
4.712123581E2,1.932308873E1,-9.917925790E1,2.287589882E3,2.279734131E3,4.170000076E0,2.807000122E2,3.419389283E0,3.790092468E0,3.335448742E0,1.600000000E1
4.722123581E2,1.932309873E1,-9.917929480E1,2.287543546E3,2.279687744E3,4.079999924E0,2.823999939E2,3.423627273E0,3.790092468E0,3.360231400E0,1.600000000E1
4.732123581E2,1.932310295E1,-9.917933494E1,2.287615393E3,2.279759521E3,4.179999828E0,2.801000061E2,3.428640296E0,3.790092468E0,3.459916592E0,1.700000000E1
4.742123581E2,1.932311450E1,-9.917938112E1,2.287811015E3,2.279955078E3,4.409999847E0,2.828999939E2,3.433452834E0,3.790092468E0,3.231700659E0,1.600000000E1
4.752123581E2,1.932312588E1,-9.917942537E1,2.287611370E3,2.279755371E3,4.579999924E0,2.813999939E2,3.438608338E0,3.790092468E0,3.294957399E0,1.600000000E1
4.762123581E2,1.932313093E1,-9.917947421E1,2.287307988E3,2.279451904E3,4.820000172E0,2.790000000E2,3.443512266E0,3.790092468E0,3.305197477E0,1.500000000E1
4.772123581E2,1.932313604E1,-9.917952063E1,2.287408655E3,2.279552490E3,4.969999790E0,2.796000061E2,3.448927289E0,3.790092468E0,3.338054180E0,1.500000000E1
4.782123581E2,1.932314659E1,-9.917957101E1,2.287799111E3,2.279942871E3,4.840000153E0,2.797999878E2,3.453779655E0,3.790092468E0,2.939856291E0,1.400000000E1
4.792123581E2,1.932315401E1,-9.917961658E1,2.287885855E3,2.280029541E3,4.849999905E0,2.797999878E2,3.458209566E0,3.790092468E0,3.022058964E0,1.400000000E1
4.802123581E2,1.932316227E1,-9.917965788E1,2.288236260E3,2.280379883E3,4.679999828E0,2.806000061E2,3.462460180E0,3.790092468E0,2.957944393E0,1.500000000E1
4.812123581E2,1.932317472E1,-9.917969618E1,2.288620096E3,2.280763672E3,3.960000038E0,2.825000000E2,3.466438992E0,3.790092468E0,2.627652884E0,1.300000000E1
4.822123581E2,1.932318428E1,-9.917973272E1,2.288689483E3,2.280833008E3,3.799999952E0,2.846000061E2,3.468215130E0,3.790092468E0,2.546847582E0,1.700000000E1
4.832123581E2,1.932318473E1,-9.917974964E1,2.287615053E3,2.279758545E3,3.500000000E0,2.877999878E2,3.472586245E0,3.790092468E0,2.528909445E0,1.400000000E1
4.842123581E2,1.932320324E1,-9.917978639E1,2.288346285E3,2.280489746E3,3.420000076E0,2.992999878E2,3.477142446E0,3.790092468E0,2.685885191E0,1.700000000E1
4.852123581E2,1.932323160E1,-9.917981773E1,2.290109222E3,2.282252686E3,3.579999924E0,3.247999878E2,3.481477935E0,3.790092468E0,3.000993967E0,1.700000000E1
4.862123581E2,1.932326632E1,-9.917983653E1,2.291124806E3,2.283268311E3,4.429999828E0,3.495000000E2,3.485662231E0,3.790092468E0,3.150408506E0,1.800000000E1
4.872123581E2,1.932330381E1,-9.917983997E1,2.290407687E3,2.282551270E3,3.799999952E0,3.487999878E2,3.490349698E0,3.790092468E0,3.674098253E0,1.600000000E1
4.882123581E2,1.932334571E1,-9.917984488E1,2.288620004E3,2.280763672E3,3.430000067E0,3.573999939E2,3.493845378E0,3.976194143E0,4.485095024E0,1.500000000E1
4.892123581E2,1.932337601E1,-9.917985376E1,2.289552570E3,2.281696289E3,3.599999905E0,3.511000061E2,3.496568151E0,3.815046787E0,4.286831379E0,1.700000000E1
4.902123581E2,1.932339974E1,-9.917986016E1,2.289422158E3,2.281565918E3,3.519999981E0,3.545000000E2,3.499955887E0,3.790092468E0,4.132264137E0,1.600000000E1
4.912123581E2,1.932342940E1,-9.917986754E1,2.290009996E3,2.282153809E3,3.380000114E0,1.200000048E0,3.502391637E0,3.790092468E0,4.044549465E0,1.700000000E1
4.922123581E2,1.932345077E1,-9.917987264E1,2.290138376E3,2.282282227E3,2.730000019E0,4.699999809E0,3.505228319E0,3.790092468E0,3.893237829E0,1.700000000E1
4.932123581E2,1.932347595E1,-9.917986830E1,2.290026982E3,2.282170898E3,2.049999952E0,2.389999962E1,3.507057839E0,3.790092468E0,4.110492706E0,1.800000000E1
4.942123581E2,1.932349239E1,-9.917986760E1,2.290178311E3,2.282322266E3,1.830000043E0,3.290000153E1,3.509334126E0,4.027884007E0,4.398764610E0,1.600000000E1
4.952123581E2,1.932351264E1,-9.917986442E1,2.289578893E3,2.281722900E3,1.659999967E0,4.300000191E0,3.511248759E0,4.047863483E0,4.404757023E0,1.600000000E1
4.962123581E2,1.932352656E1,-9.917985368E1,2.287425032E3,2.279569092E3,2.049999952E0,1.000000000E0,3.514968102E0,3.986243486E0,4.306251049E0,1.500000000E1
4.972123581E2,1.932355999E1,-9.917985487E1,2.287650545E3,2.279794678E3,1.870000005E0,8.999999762E-1,3.516925702E0,4.321161747E0,4.797384262E0,1.400000000E1
4.982123581E2,1.932357748E1,-9.917985700E1,2.287369504E3,2.279513672E3,2.099999905E0,3.595000000E2,3.518729443E0,4.672887802E0,4.760935307E0,1.200000000E1
4.992123581E2,1.932359274E1,-9.917986283E1,2.287984959E3,2.280129150E3,2.089999914E0,3.487999878E2,3.520672185E0,4.642690182E0,4.896330357E0,1.300000000E1
5.002123581E2,1.932360212E1,-9.917987845E1,2.288162947E3,2.280307129E3,2.200000048E0,2.963999939E2,3.523100046E0,4.901237488E0,5.079480648E0,1.400000000E1
5.012123581E2,1.932360680E1,-9.917990105E1,2.287933978E3,2.280078125E3,2.029999971E0,2.836000061E2,3.524805793E0,5.377979279E0,5.433533669E0,1.500000000E1
5.022123581E2,1.932359663E1,-9.917991322E1,2.286018741E3,2.278162842E3,1.690000057E0,2.612000122E2,3.527571177E0,5.463881493E0,5.132116795E0,1.500000000E1
5.032123581E2,1.932358899E1,-9.917993830E1,2.286925547E3,2.279069580E3,2.390000105E0,2.612999878E2,3.529752778E0,5.621908665E0,5.190591812E0,1.300000000E1
5.042123581E2,1.932358671E1,-9.917995895E1,2.286840143E3,2.278984131E3,2.210000038E0,2.630000000E2,3.532291048E0,6.699563980E0,5.505973816E0,1.300000000E1
5.052123581E2,1.932357930E1,-9.917998183E1,2.286851680E3,2.278995605E3,2.390000105E0,2.626000061E2,3.536180946E0,7.365859509E0,5.498983383E0,1.400000000E1
5.062123581E2,1.932358048E1,-9.918001888E1,2.285998235E3,2.278142090E3,3.230000019E0,2.651000061E2,3.538445899E0,6.257653236E0,5.460799217E0,1.200000000E1
5.072123581E2,1.932357660E1,-9.918004007E1,2.286174067E3,2.278317871E3,2.559999943E0,2.597999878E2,3.541716155E0,5.526182652E0,5.084660530E0,1.500000000E1
5.082123581E2,1.932357717E1,-9.918007123E1,2.285860895E3,2.278004639E3,2.900000095E0,2.603999939E2,3.545157478E0,5.023514748E0,4.798920631E0,1.600000000E1
5.092123581E2,1.932357536E1,-9.918010397E1,2.285824587E3,2.277968262E3,3.619999886E0,2.628999939E2,3.548665675E0,4.802442074E0,4.736954689E0,1.500000000E1
5.102123581E2,1.932356920E1,-9.918013676E1,2.285779988E3,2.277923584E3,3.390000105E0,2.577000122E2,3.552024890E0,4.205475330E0,4.302959442E0,1.300000000E1
5.112123581E2,1.932356548E1,-9.918016853E1,2.285422638E3,2.277566162E3,3.240000010E0,2.622999878E2,3.555300782E0,4.312787056E0,4.470745087E0,1.600000000E1
5.122123581E2,1.932356090E1,-9.918019937E1,2.285435404E3,2.277578857E3,3.269999981E0,2.613999939E2,3.557791201E0,5.000804424E0,4.785993099E0,1.600000000E1
5.132123581E2,1.932356486E1,-9.918022273E1,2.285828264E3,2.277971680E3,3.039999962E0,2.652000122E2,3.561215415E0,5.405714989E0,4.799837112E0,1.800000000E1
5.142123581E2,1.932354007E1,-9.918024209E1,2.286864247E3,2.279007568E3,2.519999981E0,2.288999939E2,3.564765886E0,5.156670094E0,4.659848213E0,1.500000000E1
5.152123581E2,1.932356142E1,-9.918026725E1,2.286192618E3,2.278335938E3,2.210000038E0,2.678999939E2,3.566640666E0,5.008989334E0,4.702430248E0,1.700000000E1
5.162123581E2,1.932355030E1,-9.918028068E1,2.286583539E3,2.278726807E3,2.329999924E0,2.550000000E2,3.568351018E0,4.875519753E0,4.715372086E0,1.600000000E1
5.172123581E2,1.932355276E1,-9.918029677E1,2.287539864E3,2.279683105E3,1.809999943E0,2.578999939E2,3.572319423E0,4.918328285E0,4.823921680E0,1.500000000E1
5.182123581E2,1.932356980E1,-9.918033000E1,2.288950536E3,2.281093750E3,2.259999990E0,2.701000061E2,3.574589550E0,4.625031471E0,4.568055153E0,1.500000000E1
5.192123581E2,1.932356311E1,-9.918035044E1,2.289150298E3,2.281293457E3,1.919999957E0,2.566000061E2,3.577615578E0,4.869412422E0,5.113509178E0,1.600000000E1
5.202123581E2,1.932356408E1,-9.918037926E1,2.288501183E3,2.280644287E3,1.779999971E0,2.496000061E2,3.580479023E0,4.848411560E0,5.090283871E0,1.300000000E1
5.212123581E2,1.932355948E1,-9.918040611E1,2.288426784E3,2.280569824E3,2.289999962E0,2.571000061E2,3.582446162E0,4.357014656E0,4.412436008E0,1.500000000E1
5.222123581E2,1.932356251E1,-9.918042458E1,2.289267634E3,2.281410645E3,2.390000105E0,2.673999939E2,3.584712718E0,4.571772099E0,4.730773926E0,1.500000000E1
5.232123581E2,1.932356466E1,-9.918044606E1,2.289362154E3,2.281505127E3,2.049999952E0,2.533000031E2,3.588162948E0,4.107331753E0,4.201333046E0,1.600000000E1
5.242123581E2,1.932357134E1,-9.918047817E1,2.288684712E3,2.280827637E3,2.599999905E0,2.620000000E2,3.591064834E0,4.090366840E0,4.282874584E0,1.400000000E1
5.252123581E2,1.932356591E1,-9.918050522E1,2.288528040E3,2.280670898E3,2.640000105E0,2.617999878E2,3.593682648E0,4.036157608E0,4.183915138E0,1.500000000E1
5.262123581E2,1.932356445E1,-9.918053012E1,2.289085221E3,2.281228027E3,2.670000076E0,2.672000122E2,3.596059825E0,3.790092468E0,3.671015978E0,1.600000000E1
5.272123581E2,1.932356180E1,-9.918055260E1,2.289609686E3,2.281752441E3,2.440000057E0,2.640000000E2,3.598003778E0,3.790092468E0,3.283533335E0,1.500000000E1
5.282123581E2,1.932355483E1,-9.918056959E1,2.288294794E3,2.280437500E3,2.329999924E0,2.610000000E2,3.600684407E0,3.790092468E0,2.866319418E0,1.500000000E1
5.292123581E2,1.932355538E1,-9.918059513E1,2.289328535E3,2.281471191E3,2.509999990E0,2.558999939E2,3.602675610E0,3.790092468E0,2.610120296E0,1.800000000E1
5.302123581E2,1.932355044E1,-9.918061337E1,2.287688445E3,2.279831055E3,2.569999933E0,2.353000031E2,3.604700285E0,3.790092468E0,3.840053082E0,1.500000000E1
5.312123581E2,1.932353847E1,-9.918062791E1,2.288060815E3,2.280203369E3,2.599999905E0,2.133000031E2,3.607134078E0,3.790092468E0,4.046388626E0,1.500000000E1
5.322123581E2,1.932351950E1,-9.918063948E1,2.288774993E3,2.280917480E3,2.240000010E0,1.901999969E2,3.609910479E0,3.790092468E0,3.867767334E0,1.700000000E1
5.332123581E2,1.932349493E1,-9.918063477E1,2.288831435E3,2.280973877E3,3.150000095E0,1.681999969E2,3.612975829E0,3.790092468E0,3.761044979E0,1.700000000E1
5.342123581E2,1.932347544E1,-9.918061411E1,2.287954241E3,2.280096680E3,2.619999886E0,1.321999969E2,3.615346844E0,3.790092468E0,3.873578072E0,1.700000000E1
5.352123581E2,1.932346288E1,-9.918059585E1,2.287429331E3,2.279571777E3,2.660000086E0,1.091999969E2,3.617680225E0,3.790092468E0,4.074094772E0,1.500000000E1
5.362123581E2,1.932345264E1,-9.918057644E1,2.287506464E3,2.279648926E3,2.369999886E0,1.043000031E2,3.620352917E0,3.905560732E0,4.463217258E0,1.600000000E1
5.372123581E2,1.932345030E1,-9.918055109E1,2.287512279E3,2.279654785E3,2.720000029E0,9.850000000E1,3.622771633E0,3.790092468E0,4.097852230E0,1.700000000E1
5.382123581E2,1.932344901E1,-9.918052808E1,2.287062773E3,2.279205322E3,2.339999914E0,8.240000153E1,3.625230303E0,3.790092468E0,4.277108669E0,1.600000000E1
5.392123581E2,1.932344619E1,-9.918050484E1,2.287632070E3,2.279774658E3,2.029999971E0,9.259999847E1,3.627952096E0,3.790092468E0,4.096570015E0,1.600000000E1
5.402123581E2,1.932344872E1,-9.918047904E1,2.287128595E3,2.279271240E3,2.740000010E0,8.359999847E1,3.630501566E0,3.790092468E0,3.913962603E0,1.700000000E1
5.412123581E2,1.932345054E1,-9.918045482E1,2.287151492E3,2.279294189E3,2.579999924E0,8.519999695E1,3.633079069E0,3.821911573E0,4.056535244E0,1.700000000E1
5.422123581E2,1.932345352E1,-9.918043046E1,2.287301339E3,2.279444092E3,2.460000038E0,8.450000000E1,3.636182958E0,4.210298061E0,3.938603878E0,1.600000000E1
5.432123581E2,1.932344851E1,-9.918040136E1,2.287059106E3,2.279201904E3,2.849999905E0,8.759999847E1,3.638428837E0,3.929003477E0,3.976542473E0,1.000000000E1
5.442123581E2,1.932345260E1,-9.918038040E1,2.286968235E3,2.279111084E3,2.440000057E0,7.100000000E1,3.641080707E0,4.118477821E0,4.255411625E0,1.400000000E1
5.452123581E2,1.932345139E1,-9.918035516E1,2.287871263E3,2.280014160E3,2.180000067E0,7.840000153E1,3.643537777E0,4.363406181E0,4.534757614E0,1.400000000E1
5.462123581E2,1.932345317E1,-9.918033182E1,2.288424192E3,2.280567139E3,2.230000019E0,8.569999695E1,3.645670768E0,4.799289227E0,4.976903915E0,1.200000000E1
5.472123581E2,1.932345577E1,-9.918031168E1,2.290091871E3,2.282234863E3,2.170000076E0,8.019999695E1,3.648170080E0,4.775547504E0,4.796024323E0,1.300000000E1
5.482123581E2,1.932345064E1,-9.918028849E1,2.290609659E3,2.282752686E3,2.289999962E0,8.350000000E1,3.650673771E0,4.806501865E0,4.744000435E0,1.300000000E1
5.492123581E2,1.932345051E1,-9.918026463E1,2.290699211E3,2.282842285E3,2.140000105E0,8.630000305E1,3.652940009E0,4.856554985E0,4.897060394E0,1.100000000E1
5.502123581E2,1.932345346E1,-9.918024326E1,2.291040471E3,2.283183594E3,2.170000076E0,8.919999695E1,3.655032330E0,5.020505428E0,5.188097477E0,1.300000000E1
5.512123581E2,1.932345348E1,-9.918022332E1,2.291719142E3,2.283862305E3,2.230000019E0,8.459999847E1,3.657566159E0,5.173775196E0,5.265649796E0,1.200000000E1
5.522123581E2,1.932346015E1,-9.918020023E1,2.292176357E3,2.284319580E3,2.430000067E0,7.840000153E1,3.660039523E0,5.652302265E0,5.736418247E0,1.300000000E1
5.532123581E2,1.932346684E1,-9.918017775E1,2.292386258E3,2.284529541E3,2.710000038E0,8.280000305E1,3.661497431E0,6.002554417E0,5.977695942E0,1.300000000E1
5.542123581E2,1.932347044E1,-9.918016439E1,2.292406975E3,2.284550293E3,2.420000076E0,9.250000000E1,3.663390943E0,6.248612404E0,6.303227425E0,1.400000000E1
5.552123581E2,1.932347565E1,-9.918014721E1,2.293300240E3,2.285443604E3,2.569999933E0,7.740000153E1,3.665135489E0,6.015958786E0,6.195963383E0,1.400000000E1
5.562123581E2,1.932347325E1,-9.918013078E1,2.294765057E3,2.286908447E3,2.190000057E0,9.640000153E1,3.666760942E0,5.617705345E0,5.987897396E0,1.400000000E1
5.572123581E2,1.932347417E1,-9.918011532E1,2.294351938E3,2.286495361E3,2.490000010E0,7.609999847E1,3.669735084E0,5.850430489E0,6.349630833E0,1.300000000E1
5.582123581E2,1.932346773E1,-9.918008781E1,2.294414642E3,2.286558105E3,2.680000067E0,8.519999695E1,3.672764217E0,5.628664494E0,6.179321766E0,1.300000000E1
5.592123581E2,1.932346573E1,-9.918005902E1,2.293308877E3,2.285452393E3,2.640000105E0,7.750000000E1,3.675254969E0,5.448821068E0,6.001888752E0,1.300000000E1
5.602123581E2,1.932347468E1,-9.918003726E1,2.293088843E3,2.285232422E3,2.480000019E0,6.490000153E1,3.677827753E0,5.563947678E0,5.749294758E0,1.200000000E1
5.612123581E2,1.932347614E1,-9.918001279E1,2.293220871E3,2.285364502E3,2.390000105E0,8.240000153E1,3.681028534E0,4.857468128E0,5.260398865E0,1.300000000E1
5.622123581E2,1.932347153E1,-9.917998268E1,2.294378293E3,2.286521973E3,2.730000019E0,8.540000153E1,3.682133028E0,4.535470486E0,4.955047131E0,1.300000000E1
5.632123581E2,1.932347235E1,-9.917997219E1,2.294433446E3,2.286577148E3,1.519999981E0,9.659999847E1,3.682514619E0,4.220304012E0,4.668031216E0,1.500000000E1
5.642123581E2,1.932346904E1,-9.917997123E1,2.294755473E3,2.286899170E3,1.220000029E0,9.090000153E1,3.683967410E0,4.239881039E0,4.731756687E0,1.400000000E1
5.652123581E2,1.932346691E1,-9.917995757E1,2.295295490E3,2.287439209E3,1.049999952E0,9.040000153E1,3.685447282E0,4.235574722E0,4.743402004E0,1.500000000E1
5.662123581E2,1.932346899E1,-9.917994364E1,2.295455858E3,2.287599609E3,1.090000033E0,8.109999847E1,3.687568251E0,4.213786125E0,4.769336224E0,1.400000000E1
5.672123581E2,1.932347278E1,-9.917992383E1,2.295599853E3,2.287743652E3,1.250000000E0,8.540000153E1,3.688426890E0,4.212074757E0,4.782227039E0,1.500000000E1
5.682123581E2,1.932347453E1,-9.917991586E1,2.295540751E3,2.287684570E3,2.359999895E0,6.469999695E1,3.690611868E0,4.249685764E0,4.834842205E0,1.500000000E1
5.692123581E2,1.932346438E1,-9.917989803E1,2.293497282E3,2.285641113E3,1.539999962E0,6.780000305E1,3.692232675E0,4.438370228E0,5.047127247E0,1.400000000E1
5.702123581E2,1.932347690E1,-9.917989012E1,2.293541672E3,2.285685547E3,1.740000010E0,6.780000305E1,3.693600462E0,5.131309032E0,5.371201992E0,1.400000000E1
5.712123581E2,1.932348783E1,-9.917988414E1,2.294738168E3,2.286882080E3,1.110000014E0,6.780000305E1,3.695521751E0,4.975852489E0,5.468884945E0,1.500000000E1
5.722123581E2,1.932350425E1,-9.917987844E1,2.295049155E3,2.287193115E3,1.750000000E0,2.539999962E1,3.697118839E0,5.383454800E0,5.831801891E0,1.500000000E1
5.732123581E2,1.932351821E1,-9.917987486E1,2.294912886E3,2.287056885E3,1.519999981E0,3.587999878E2,3.701540845E0,6.325727940E0,6.517388821E0,1.500000000E1
5.742123581E2,1.932355735E1,-9.917988232E1,2.293072480E3,2.285216553E3,3.339999914E0,3.527999878E2,3.702409419E0,6.336597919E0,6.796725273E0,1.600000000E1
5.752123581E2,1.932356482E1,-9.917988474E1,2.293378620E3,2.285522705E3,1.950000048E0,4.199999809E0,3.704787359E0,5.706972599E0,6.426600933E0,1.600000000E1
5.762123581E2,1.932358614E1,-9.917988297E1,2.293628813E3,2.285772949E3,2.339999914E0,3.591000061E2,3.706686021E0,5.836372852E0,6.423375607E0,1.300000000E1
5.772123581E2,1.932360290E1,-9.917987951E1,2.294595076E3,2.286739258E3,1.509999990E0,1.180000019E1,3.709397439E0,5.885164261E0,6.616057396E0,1.400000000E1
5.782123581E2,1.932362698E1,-9.917988358E1,2.294727843E3,2.286872070E3,2.460000038E0,3.527999878E2,3.711623912E0,5.861377239E0,6.767834187E0,1.300000000E1
5.792123581E2,1.932364698E1,-9.917988460E1,2.294865006E3,2.287009277E3,2.250000000E0,3.563999939E2,3.713993576E0,6.692781448E0,7.143291473E0,1.300000000E1
5.802123581E2,1.932366827E1,-9.917988360E1,2.294607144E3,2.286751465E3,1.559999943E0,3.565000000E2,3.715579616E0,6.527767181E0,6.759836197E0,1.500000000E1
5.812123581E2,1.932367151E1,-9.917989832E1,2.295179919E3,2.287324219E3,1.070000052E0,3.557000122E2,3.717455817E0,6.319223404E0,6.856744766E0,1.300000000E1
5.822123581E2,1.932368638E1,-9.917990677E1,2.295104707E3,2.287249023E3,1.559999943E0,3.182000122E2,3.719628981E0,6.054612637E0,6.721708775E0,1.200000000E1
5.832123581E2,1.932369366E1,-9.917992599E1,2.294636467E3,2.286780762E3,1.620000005E0,2.930000000E2,3.720966321E0,5.575621605E0,6.371669292E0,1.200000000E1
5.842123581E2,1.932370263E1,-9.917993448E1,2.293883290E3,2.286027588E3,1.860000014E0,2.790000000E2,3.723110983E0,5.354762077E0,6.193710327E0,1.200000000E1
5.852123581E2,1.932370503E1,-9.917995476E1,2.293515649E3,2.285659912E3,1.850000024E0,2.737000122E2,3.724893482E0,5.056005478E0,5.910583496E0,1.400000000E1
5.862123581E2,1.932370938E1,-9.917997111E1,2.294296921E3,2.286441162E3,1.870000005E0,2.648999939E2,3.727402362E0,4.953195572E0,5.862071514E0,1.400000000E1
5.872123581E2,1.932371030E1,-9.917999500E1,2.294104584E3,2.286248779E3,2.740000010E0,2.681000061E2,3.729952652E0,4.598088741E0,5.511995316E0,1.300000000E1
5.882123581E2,1.932370927E1,-9.918001928E1,2.294186909E3,2.286331055E3,2.759999990E0,2.678999939E2,3.732156100E0,4.350305557E0,5.129359722E0,1.500000000E1
5.892123581E2,1.932371249E1,-9.918004000E1,2.294370293E3,2.286514404E3,2.519999981E0,2.668999939E2,3.733917094E0,4.389877796E0,5.188869953E0,1.400000000E1
5.902123581E2,1.932370992E1,-9.918005656E1,2.292871796E3,2.285015869E3,2.220000029E0,2.635000000E2,3.736945020E0,3.975554466E0,4.612311840E0,1.400000000E1
5.912123581E2,1.932371796E1,-9.918008413E1,2.294034186E3,2.286178223E3,2.079999924E0,2.687000122E2,3.738962437E0,3.841814756E0,4.466152668E0,1.300000000E1
5.922123581E2,1.932372061E1,-9.918010315E1,2.295198036E3,2.287342041E3,2.029999971E0,2.645000000E2,3.740679955E0,3.790092468E0,4.278369427E0,1.400000000E1
5.932123581E2,1.932370836E1,-9.918011312E1,2.293665613E3,2.285809570E3,2.069999933E0,2.625000000E2,3.743472750E0,3.790092468E0,4.152103901E0,1.300000000E1
5.942123581E2,1.932370983E1,-9.918013969E1,2.295307020E3,2.287450928E3,1.889999986E0,2.700000000E2,3.744973261E0,3.790092468E0,3.716053963E0,1.400000000E1
5.952123581E2,1.932370722E1,-9.918015372E1,2.294438401E3,2.286582275E3,1.990000010E0,2.645000000E2,3.747043688E0,3.790092468E0,3.497532368E0,1.400000000E1
5.962123581E2,1.932370543E1,-9.918017336E1,2.294277799E3,2.286421631E3,1.879999995E0,2.657999878E2,3.748361383E0,3.790092468E0,3.081437588E0,1.500000000E1
5.972123581E2,1.932370135E1,-9.918018515E1,2.294257812E3,2.286401611E3,1.230000019E0,2.653999939E2,3.750714119E0,3.790092468E0,3.082906485E0,1.500000000E1
5.982123581E2,1.932369789E1,-9.918020727E1,2.294057669E3,2.286201416E3,1.610000014E0,2.555000000E2,3.752099027E0,3.790092468E0,3.198357105E0,1.600000000E1
5.992123581E2,1.932369283E1,-9.918021933E1,2.293043544E3,2.285187256E3,1.539999962E0,2.555000000E2,3.753293488E0,3.790092468E0,3.306501389E0,1.600000000E1
6.002123581E2,1.932369257E1,-9.918023071E1,2.293464710E3,2.285608398E3,1.379999995E0,2.555000000E2,3.754924717E0,3.790092468E0,3.179991245E0,1.700000000E1
6.012123581E2,1.932369217E1,-9.918024625E1,2.293230366E3,2.285374023E3,1.720000029E0,2.660000000E2,3.756531482E0,3.790092468E0,2.857951403E0,1.500000000E1
6.022123581E2,1.932368747E1,-9.918026073E1,2.293788999E3,2.285932617E3,2.039999962E0,2.553000031E2,3.757996277E0,3.790092468E0,2.866289139E0,1.600000000E1
6.032123581E2,1.932368636E1,-9.918027464E1,2.293442594E3,2.285586182E3,1.799999952E0,2.690000000E2,3.760670502E0,3.790092468E0,2.644564867E0,1.200000000E1
6.042123581E2,1.932368164E1,-9.918029963E1,2.293841091E3,2.285984619E3,2.099999905E0,2.528000031E2,3.762873027E0,3.790092468E0,2.698890924E0,1.600000000E1
6.052123581E2,1.932368102E1,-9.918032061E1,2.294209054E3,2.286352539E3,1.919999957E0,2.750000000E2,3.764853970E0,3.790092468E0,2.666217566E0,1.400000000E1
6.062123581E2,1.932368004E1,-9.918033946E1,2.294262317E3,2.286405762E3,2.259999990E0,2.622000122E2,3.766378218E0,3.790092468E0,2.725486279E0,1.600000000E1
6.072123581E2,1.932367690E1,-9.918035360E1,2.294134422E3,2.286277832E3,1.679999948E0,2.572999878E2,3.768280523E0,3.790092468E0,2.736258984E0,1.300000000E1
6.082123581E2,1.932367787E1,-9.918037170E1,2.293652278E3,2.285795654E3,1.740000010E0,2.652000122E2,3.769538925E0,3.790092468E0,2.599971771E0,1.300000000E1
6.092123581E2,1.932367763E1,-9.918038369E1,2.293206990E3,2.285350342E3,1.379999995E0,2.666000061E2,3.771297396E0,3.790092468E0,2.500000000E0,1.400000000E1
6.102123581E2,1.932367870E1,-9.918040041E1,2.293511952E3,2.285655273E3,1.669999957E0,2.632999878E2,3.772287809E0,3.790092468E0,2.610352516E0,1.200000000E1
6.112123581E2,1.932367536E1,-9.918040916E1,2.293420424E3,2.285563721E3,1.539999962E0,2.616000061E2,3.774628065E0,3.790092468E0,2.500000000E0,1.400000000E1
6.122123581E2,1.932367290E1,-9.918043131E1,2.293476870E3,2.285620117E3,1.990000010E0,2.661000061E2,3.776365590E0,3.790092468E0,2.500000000E0,1.500000000E1
6.132123581E2,1.932367081E1,-9.918044772E1,2.293795511E3,2.285938721E3,2.410000086E0,2.596000061E2,3.778237503E0,3.790092468E0,2.500000000E0,1.200000000E1
6.142123581E2,1.932367136E1,-9.918046555E1,2.293915418E3,2.286058594E3,1.230000019E0,2.646000061E2,3.779835199E0,3.790092468E0,2.500000000E0,1.200000000E1
6.152123581E2,1.932367177E1,-9.918048077E1,2.293868084E3,2.286011230E3,1.559999943E0,2.735000000E2,3.781552306E0,3.790092468E0,2.500000000E0,1.300000000E1
