"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.638961376E2,1.932445807E1,-9.917987232E1,2.287825305E3,2.279971436E3,1.549999952E0,4.940000153E1,8.822910695E-1,3.790092468E0,2.749836445E0,1.800000000E1
5.648961376E2,1.932445802E1,-9.917985914E1,2.287642174E3,2.279788330E3,1.429999948E0,5.009999847E1,8.834380356E-1,3.790092468E0,2.669003487E0,1.900000000E1
5.658961376E2,1.932445637E1,-9.917984835E1,2.287167791E3,2.279313965E3,1.399999976E0,5.029999924E1,8.851706552E-1,3.790092468E0,2.740085363E0,1.900000000E1
5.668961376E2,1.932444763E1,-9.917983468E1,2.286224424E3,2.278370605E3,1.259999990E0,5.040000153E1,8.870003640E-1,3.809632301E0,2.781509399E0,1.800000000E1
5.678961376E2,1.932445677E1,-9.917982018E1,2.286694345E3,2.278840576E3,9.100000262E-1,5.029999924E1,8.885419562E-1,3.820625544E0,2.803802013E0,1.700000000E1
5.688961376E2,1.932445017E1,-9.917980726E1,2.286825926E3,2.278972168E3,1.159999967E0,5.029999924E1,8.898531498E-1,3.957182169E0,2.974312305E0,1.700000000E1
5.698961376E2,1.932444879E1,-9.917979485E1,2.286886696E3,2.279032959E3,1.450000048E0,1.211999969E2,8.916512913E-1,3.889824390E0,2.894047022E0,1.700000000E1
5.708961376E2,1.932445398E1,-9.917977862E1,2.286442560E3,2.278588867E3,1.379999995E0,1.164000015E2,8.933158843E-1,3.984745502E0,3.087558746E0,1.600000000E1
5.718961376E2,1.932445219E1,-9.917976287E1,2.286673979E3,2.278820312E3,1.299999952E0,9.369999695E1,8.944194118E-1,3.886838675E0,2.973740339E0,1.700000000E1
5.728961376E2,1.932444847E1,-9.917975312E1,2.285664202E3,2.277810547E3,7.300000191E-1,5.000000000E1,8.957162866E-1,4.142383575E0,3.203793287E0,1.900000000E1
5.738961376E2,1.932444381E1,-9.917974179E1,2.285986944E3,2.278133301E3,1.539999962E0,1.255000000E2,8.971441023E-1,4.058574200E0,3.086241484E0,1.800000000E1
5.748961376E2,1.932444286E1,-9.917972822E1,2.285471050E3,2.277617432E3,1.509999990E0,9.580000305E1,8.990339539E-1,3.953521490E0,2.906876802E0,1.800000000E1
5.758961376E2,1.932444400E1,-9.917971025E1,2.285638737E3,2.277785156E3,1.330000043E0,1.160999985E2,9.004885650E-1,4.048586845E0,3.004118919E0,1.800000000E1
5.768961376E2,1.932444087E1,-9.917969679E1,2.285835983E3,2.277982422E3,1.059999943E0,1.141999969E2,9.015211498E-1,3.915534019E0,2.865172625E0,1.800000000E1
5.778961376E2,1.932443679E1,-9.917968795E1,2.285734168E3,2.277880615E3,9.499999881E-1,1.148000031E2,9.030724235E-1,3.930513144E0,2.842792988E0,1.900000000E1
5.788961376E2,1.932443325E1,-9.917967365E1,2.285580827E3,2.277727295E3,1.639999986E0,1.271999969E2,9.041000279E-1,3.790092468E0,2.641834497E0,1.700000000E1
5.798961376E2,1.932443277E1,-9.917966387E1,2.285269041E3,2.277415527E3,9.200000167E-1,1.260000000E2,9.052820187E-1,3.790092468E0,2.739939690E0,1.900000000E1
5.808961376E2,1.932443223E1,-9.917965262E1,2.285557839E3,2.277704346E3,1.220000029E0,1.259000015E2,9.068419658E-1,3.790092468E0,2.617440939E0,1.500000000E1
5.818961376E2,1.932444177E1,-9.917964172E1,2.285439387E3,2.277585938E3,1.269999981E0,1.258000031E2,9.086371569E-1,3.790092468E0,2.694273233E0,1.800000000E1
5.828961376E2,1.932445069E1,-9.917962746E1,2.287108284E3,2.279254883E3,1.429999948E0,8.319999695E1,9.099510060E-1,3.790092468E0,2.647090435E0,1.800000000E1
5.838961376E2,1.932444843E1,-9.917961517E1,2.286530384E3,2.278677002E3,1.409999967E0,1.026999969E2,9.111133426E-1,3.790092468E0,2.589139462E0,1.700000000E1
5.848961376E2,1.932445208E1,-9.917960479E1,2.286826498E3,2.278973145E3,1.210000038E0,6.600000000E1,9.122856444E-1,3.790092468E0,2.695133448E0,1.900000000E1
5.858961376E2,1.932445387E1,-9.917959378E1,2.285877742E3,2.278024414E3,1.649999976E0,9.090000153E1,9.144161833E-1,3.790092468E0,3.014864922E0,1.700000000E1
5.868961376E2,1.932446002E1,-9.917957455E1,2.285692387E3,2.277839111E3,1.789999962E0,8.119999695E1,9.163502847E-1,3.872426271E0,3.272441387E0,1.800000000E1
5.878961376E2,1.932446443E1,-9.917955672E1,2.285511922E3,2.277658691E3,1.629999995E0,8.319999695E1,9.182573276E-1,3.825395346E0,3.151922464E0,1.700000000E1
5.888961376E2,1.932447653E1,-9.917954384E1,2.286336576E3,2.278483398E3,1.240000010E0,7.159999847E1,9.197391544E-1,3.848734379E0,3.229931831E0,1.900000000E1
5.898961376E2,1.932447918E1,-9.917953000E1,2.286317988E3,2.278464844E3,1.409999967E0,7.169999695E1,9.216092663E-1,3.851855755E0,3.218859434E0,1.900000000E1
5.908961376E2,1.932448490E1,-9.917951324E1,2.286971994E3,2.279118896E3,1.259999990E0,7.159999847E1,9.228468555E-1,3.790092468E0,3.009440660E0,1.700000000E1
5.918961376E2,1.932448223E1,-9.917950179E1,2.287046196E3,2.279193115E3,1.379999995E0,7.159999847E1,9.247412625E-1,3.790092468E0,2.951461554E0,1.800000000E1
5.928961376E2,1.932447095E1,-9.917948826E1,2.284099906E3,2.276246826E3,1.450000048E0,1.170999985E2,9.261342481E-1,3.790092468E0,3.063057661E0,1.800000000E1
5.938961376E2,1.932445893E1,-9.917948452E1,2.283509594E3,2.275656494E3,1.330000043E0,1.190000000E2,9.278128625E-1,3.790092468E0,3.316210747E0,1.600000000E1
5.948961376E2,1.932444485E1,-9.917947875E1,2.282971773E3,2.275118652E3,1.220000029E0,1.191999969E2,9.286952059E-1,3.827152967E0,3.606114864E0,1.800000000E1
5.958961376E2,1.932443786E1,-9.917947477E1,2.282995950E3,2.275142822E3,1.090000033E0,1.191999969E2,9.301645801E-1,3.947523832E0,3.861718178E0,1.800000000E1
5.968961376E2,1.932442546E1,-9.917947961E1,2.282579728E3,2.274726562E3,1.370000005E0,1.720000000E2,9.312767533E-1,4.172166348E0,4.215469837E0,1.800000000E1
5.978961376E2,1.932441562E1,-9.917947771E1,2.282794346E3,2.274941162E3,8.899999857E-1,1.718999939E2,9.332489097E-1,4.410344124E0,4.613877296E0,1.700000000E1
5.988961376E2,1.932439789E1,-9.917947722E1,2.283734083E3,2.275880859E3,1.679999948E0,1.661999969E2,9.344854044E-1,4.368929386E0,4.549305439E0,1.700000000E1
5.998961376E2,1.932438677E1,-9.917947726E1,2.283119118E3,2.275265869E3,1.009999990E0,1.683000031E2,9.351694681E-1,4.216592312E0,4.310526371E0,1.500000000E1
6.008961376E2,1.932438064E1,-9.917947781E1,2.283238029E3,2.275384766E3,4.300000072E-1,1.678000031E2,9.358628078E-1,4.112023354E0,4.174711704E0,1.800000000E1
6.018961376E2,1.932437747E1,-9.917947212E1,2.283124988E3,2.275271729E3,7.300000191E-1,1.676999969E2,9.370372562E-1,4.038950920E0,3.968538523E0,1.700000000E1
6.028961376E2,1.932436696E1,-9.917947323E1,2.283830336E3,2.275977051E3,5.400000215E-1,1.675000000E2,9.378962532E-1,3.928423405E0,3.808991432E0,1.600000000E1
6.038961376E2,1.932435927E1,-9.917947245E1,2.284377715E3,2.276524414E3,1.190000057E0,1.673000031E2,9.397876991E-1,3.790092468E0,3.547747135E0,1.800000000E1
6.048961376E2,1.932434253E1,-9.917946925E1,2.284930970E3,2.277077637E3,1.460000038E0,1.693000031E2,9.415684001E-1,3.790092468E0,3.557413340E0,1.800000000E1
6.058961376E2,1.932432652E1,-9.917946886E1,2.285426611E3,2.277573242E3,1.759999990E0,1.825000000E2,9.432087782E-1,3.790092468E0,3.334330320E0,1.600000000E1
6.068961376E2,1.932431218E1,-9.917947253E1,2.286114150E3,2.278260742E3,1.269999981E0,1.988000031E2,9.445658628E-1,3.790092468E0,3.131749392E0,1.700000000E1
6.078961376E2,1.932430000E1,-9.917947335E1,2.286070967E3,2.278217529E3,7.599999905E-1,1.928000031E2,9.460023385E-1,3.790092468E0,3.005469799E0,1.600000000E1
6.088961376E2,1.932428723E1,-9.917947128E1,2.286601021E3,2.278747559E3,1.470000029E0,1.751999969E2,9.476786396E-1,3.790092468E0,3.151145220E0,1.800000000E1
6.098961376E2,1.932427263E1,-9.917947526E1,2.286709460E3,2.278855957E3,1.029999971E0,1.760000000E2,9.491453233E-1,3.790092468E0,3.028140783E0,1.300000000E1
6.108961376E2,1.932425986E1,-9.917947176E1,2.287060068E3,2.279206543E3,1.519999981E0,1.750000000E2,9.507015948E-1,3.790092468E0,3.034522295E0,1.800000000E1
6.118961376E2,1.932424591E1,-9.917947056E1,2.287131142E3,2.279277588E3,1.289999962E0,1.750000000E2,9.524015144E-1,3.790092468E0,3.281192541E0,1.700000000E1
6.128961376E2,1.932423073E1,-9.917947248E1,2.287966385E3,2.280112793E3,1.500000000E0,1.751000061E2,9.542369376E-1,3.829538584E0,3.697334051E0,1.600000000E1
6.138961376E2,1.932421442E1,-9.917946979E1,2.287961534E3,2.280107910E3,1.759999990E0,1.726999969E2,9.556193199E-1,3.790092468E0,3.394786358E0,1.800000000E1
6.148961376E2,1.932420199E1,-9.917946955E1,2.288283095E3,2.280429443E3,1.610000014E0,1.611000061E2,9.573173285E-1,3.790092468E0,3.306830645E0,1.700000000E1
6.158961376E2,1.932418680E1,-9.917947121E1,2.286799734E3,2.278946045E3,1.549999952E0,1.753999939E2,9.593679021E-1,3.790092468E0,3.177554369E0,1.700000000E1
6.168961376E2,1.932416864E1,-9.917947461E1,2.286311989E3,2.278458252E3,1.730000019E0,1.816000061E2,9.616140098E-1,3.790092468E0,3.191663504E0,1.600000000E1
6.178961376E2,1.932415046E1,-9.917946528E1,2.286784180E3,2.278930420E3,1.950000048E0,1.550000000E2,9.626580581E-1,3.790092468E0,3.194359303E0,1.700000000E1
6.188961376E2,1.932414111E1,-9.917946619E1,2.286414329E3,2.278560547E3,8.700000048E-1,1.721999969E2,9.635204847E-1,3.790092468E0,3.399273157E0,1.700000000E1
6.198961376E2,1.932413397E1,-9.917946298E1,2.286695345E3,2.278841553E3,1.009999990E0,1.721000061E2,9.653787581E-1,3.790092468E0,3.443281651E0,1.700000000E1
6.208961376E2,1.932411866E1,-9.917945588E1,2.286921196E3,2.279067383E3,1.139999986E0,1.755000000E2,9.660502356E-1,3.790092468E0,3.508959532E0,1.800000000E1
6.218961376E2,1.932411323E1,-9.917945868E1,2.287640940E3,2.279787109E3,9.599999785E-1,1.720000000E2,9.678269675E-1,3.790583849E0,3.635289907E0,1.800000000E1
6.228961376E2,1.932409734E1,-9.917945690E1,2.287538434E3,2.279684570E3,1.299999952E0,1.720000000E2,9.693003805E-1,3.943331480E0,3.809758663E0,1.700000000E1
6.238961376E2,1.932408469E1,-9.917946108E1,2.287869037E3,2.280015137E3,1.509999990E0,2.025000000E2,9.703377171E-1,4.441679955E0,4.272542000E0,1.900000000E1
6.248961376E2,1.932407542E1,-9.917946219E1,2.285235515E3,2.277381592E3,1.279999971E0,1.715000000E2,9.720844107E-1,4.226661682E0,4.036659241E0,1.600000000E1
6.258961376E2,1.932406026E1,-9.917945783E1,2.285237982E3,2.277384033E3,1.659999967E0,1.808999939E2,9.728788593E-1,4.291031361E0,3.982653618E0,1.700000000E1
6.268961376E2,1.932405734E1,-9.917945092E1,2.285622985E3,2.277769043E3,6.999999881E-1,1.698999939E2,9.729773031E-1,4.526881218E0,4.531973839E0,1.800000000E1
6.278961376E2,1.932405709E1,-9.917945002E1,2.286135923E3,2.278281982E3,0.000000000E0,NaN,9.743673563E-1,4.195711136E0,4.435924053E0,1.700000000E1
6.288961376E2,1.932404586E1,-9.917945584E1,2.286736302E3,2.278882324E3,9.200000167E-1,2.218000031E2,9.765466798E-1,4.434927940E0,4.625473499E0,1.700000000E1
6.298961376E2,1.932402859E1,-9.917946566E1,2.287275179E3,2.279421143E3,1.200000048E0,1.873000031E2,9.775267276E-1,4.157183647E0,4.311738014E0,1.700000000E1
6.308961376E2,1.932402093E1,-9.917947028E1,2.289077207E3,2.281223145E3,1.149999976E0,1.881999969E2,9.799308792E-1,4.976883411E0,5.122078896E0,1.600000000E1
6.318961376E2,1.932401749E1,-9.917949290E1,2.286663930E3,2.278809814E3,9.700000286E-1,1.885000000E2,9.813282415E-1,5.797336102E0,5.621530056E0,1.600000000E1
6.328961376E2,1.932401380E1,-9.917950563E1,2.285505272E3,2.277651123E3,9.100000262E-1,1.885000000E2,9.827115044E-1,6.423968792E0,5.749294281E0,1.800000000E1
6.338961376E2,1.932401355E1,-9.917951881E1,2.286220875E3,2.278366699E3,1.250000000E0,1.885000000E2,9.846080439E-1,7.218222618E0,5.568773746E0,1.600000000E1
6.348961376E2,1.932402622E1,-9.917953091E1,2.286420333E3,2.278566162E3,2.059999943E0,1.883999939E2,9.858440345E-1,8.046603203E0,5.571974277E0,1.400000000E1
6.358961376E2,1.932401935E1,-9.917954017E1,2.287521685E3,2.279667480E3,1.480000019E0,2.893999939E2,9.873092174E-1,7.556531429E0,5.830437183E0,1.500000000E1
6.368961376E2,1.932402539E1,-9.917955258E1,2.287628141E3,2.279773926E3,1.509999990E0,2.952000122E2,9.881852161E-1,8.349558830E0,6.169876099E0,1.500000000E1
6.378961376E2,1.932402446E1,-9.917956087E1,2.288102525E3,2.280248291E3,1.289999962E0,2.912000122E2,9.891607473E-1,9.094855309E0,6.211505413E0,1.500000000E1
6.388961376E2,1.932401973E1,-9.917956870E1,2.288448987E3,2.280594727E3,1.350000024E0,2.761000061E2,9.939656368E-1,9.198086739E0,6.314188004E0,1.500000000E1
6.398961376E2,1.932397688E1,-9.917956279E1,2.288473974E3,2.280619629E3,1.610000014E0,1.920000000E2,9.952198555E-1,9.048576355E0,6.228278637E0,1.600000000E1
6.408961376E2,1.932396677E1,-9.917956809E1,2.288493295E3,2.280638916E3,1.289999962E0,2.046999969E2,9.975215785E-1,1.044513035E1,6.604782104E0,1.600000000E1
6.418961376E2,1.932395144E1,-9.917955335E1,2.290222304E3,2.282367920E3,9.599999785E-1,1.788999939E2,9.984946297E-1,8.847224236E0,6.632567883E0,1.300000000E1
6.428961376E2,1.932394269E1,-9.917955322E1,2.290320957E3,2.282466553E3,9.599999785E-1,1.790000000E2,1.001665541E0,1.001079273E1,7.041059494E0,1.300000000E1
6.438961376E2,1.932395763E1,-9.917952748E1,2.290160960E3,2.282306641E3,8.799999952E-1,1.210999985E2,1.002547244E0,9.050607681E0,7.333482742E0,1.000000000E1
6.448961376E2,1.932395348E1,-9.917952032E1,2.290302556E3,2.282448242E3,8.799999952E-1,1.211999969E2,1.009260485E0,1.037068748E1,7.809663296E0,1.000000000E1
6.458961376E2,1.932398353E1,-9.917957581E1,2.289893419E3,2.282039062E3,3.499999940E-1,1.416000061E2,1.011691910E0,9.766480446E0,8.501905441E0,1.400000000E1
6.468961376E2,1.932396731E1,-9.917956027E1,2.289929069E3,2.282074707E3,4.000000060E-1,2.745000000E2,1.019660068E0,9.051057816E0,8.289494514E0,1.500000000E1
6.478961376E2,1.932390736E1,-9.917951867E1,2.289363937E3,2.281509521E3,9.200000167E-1,2.423000031E2,1.022040314E0,8.639175415E0,8.187296867E0,1.600000000E1
6.488961376E2,1.932389374E1,-9.917950117E1,2.288397380E3,2.280542969E3,1.460000038E0,1.671999969E2,1.023980686E0,8.455781937E0,8.278775215E0,1.400000000E1
6.498961376E2,1.932387760E1,-9.917949414E1,2.287279239E3,2.279424805E3,7.300000191E-1,1.811000061E2,1.026339156E0,7.897534847E0,7.928563118E0,1.500000000E1
6.508961376E2,1.932385724E1,-9.917948784E1,2.287105444E3,2.279250977E3,7.699999809E-1,1.728999939E2,1.028824598E0,7.201283932E0,7.467832088E0,1.600000000E1
6.518961376E2,1.932383696E1,-9.917947788E1,2.287749269E3,2.279894775E3,1.440000057E0,1.391000061E2,1.031590831E0,6.091972828E0,6.579126835E0,1.500000000E1
6.528961376E2,1.932381581E1,-9.917946400E1,2.287485374E3,2.279630859E3,1.240000010E0,1.443999939E2,1.033550282E0,5.142895222E0,5.775962830E0,1.600000000E1
6.538961376E2,1.932380091E1,-9.917945403E1,2.287473913E3,2.279619385E3,1.059999943E0,1.700000000E2,1.035882106E0,4.619180202E0,5.402354717E0,1.600000000E1
6.548961376E2,1.932378314E1,-9.917944223E1,2.288075736E3,2.280221191E3,9.399999976E-1,1.525000000E2,1.038182909E0,4.706415653E0,5.420014858E0,1.600000000E1
6.558961376E2,1.932376329E1,-9.917943604E1,2.289927332E3,2.282072754E3,1.450000048E0,2.058000031E2,1.040804955E0,4.303271294E0,5.303886414E0,1.600000000E1
6.568961376E2,1.932375190E1,-9.917941416E1,2.290753730E3,2.282899170E3,1.159999967E0,1.353999939E2,1.043623480E0,4.053129673E0,5.153666496E0,1.500000000E1
6.578961376E2,1.932373216E1,-9.917939731E1,2.291888995E3,2.284034424E3,1.470000029E0,1.481000061E2,1.045988304E0,3.842475891E0,4.771337509E0,1.600000000E1
6.588961376E2,1.932371930E1,-9.917937936E1,2.293037182E3,2.285182617E3,9.700000286E-1,1.476999969E2,1.047694789E0,3.790092468E0,4.372327328E0,1.700000000E1
6.598961376E2,1.932371138E1,-9.917936543E1,2.293740298E3,2.285885742E3,1.169999957E0,1.478000031E2,1.049136901E0,3.790092468E0,4.061153889E0,1.800000000E1
6.608961376E2,1.932369921E1,-9.917936068E1,2.295420736E3,2.287566162E3,8.000000119E-1,1.480000000E2,1.050058534E0,3.790092468E0,3.892965794E0,2.000000000E1
6.618961376E2,1.932369188E1,-9.917935658E1,2.295425383E3,2.287570801E3,9.200000167E-1,1.478999939E2,1.051888455E0,3.790092468E0,4.021610737E0,2.000000000E1
6.628961376E2,1.932367811E1,-9.917934703E1,2.296715434E3,2.288860840E3,9.599999785E-1,1.478999939E2,1.052651315E0,3.790092468E0,3.984741449E0,2.000000000E1
6.638961376E2,1.932367323E1,-9.917934192E1,2.296536480E3,2.288681885E3,6.899999976E-1,1.478999939E2,1.053421642E0,3.790092468E0,3.872759581E0,2.000000000E1
6.648961376E2,1.932366667E1,-9.917933956E1,2.297570181E3,2.289715576E3,5.699999928E-1,1.478999939E2,1.054371764E0,3.790092468E0,3.654695034E0,1.800000000E1
6.658961376E2,1.932366125E1,-9.917933256E1,2.296903188E3,2.289048584E3,1.250000000E0,1.236999969E2,1.054967047E0,3.790092468E0,3.438942432E0,1.600000000E1
6.668961376E2,1.932365673E1,-9.917932952E1,2.297361932E3,2.289507324E3,4.099999964E-1,1.480000000E2,1.055510814E0,3.790092468E0,3.242119312E0,2.000000000E1
6.678961376E2,1.932365798E1,-9.917932451E1,2.297831402E3,2.289976807E3,2.099999934E-1,1.480000000E2,1.055724359E0,3.790092468E0,3.361764908E0,1.300000000E1
6.688961376E2,1.932365951E1,-9.917932328E1,2.297986181E3,2.290131592E3,2.099999934E-1,1.480000000E2,1.055875790E0,3.790092468E0,3.473255157E0,1.300000000E1
6.698961376E2,1.932365816E1,-9.917932347E1,2.297704446E3,2.289849854E3,2.399999946E-1,1.478999939E2,1.056122791E0,3.790092468E0,3.392299891E0,1.600000000E1
6.708961376E2,1.932365648E1,-9.917932193E1,2.297777445E3,2.289922852E3,2.399999946E-1,1.478999939E2,1.056503148E0,3.790092468E0,3.551232815E0,1.600000000E1
6.718961376E2,1.932365559E1,-9.917932543E1,2.297860462E3,2.290005859E3,4.300000072E-1,1.478999939E2,1.057013585E0,3.790092468E0,3.442032814E0,9.000000000E0
6.728961376E2,1.932365154E1,-9.917932772E1,2.297886354E3,2.290031738E3,4.300000072E-1,1.478999939E2,1.057316965E0,4.280022144E0,3.614964008E0,9.000000000E0
6.738961376E2,1.932365146E1,-9.917932483E1,2.297843624E3,2.289989014E3,5.799999833E-1,1.478999939E2,1.057901533E0,5.516382217E0,5.343993664E0,1.100000000E1
6.748961376E2,1.932365179E1,-9.917931927E1,2.297661484E3,2.289806885E3,5.899999738E-1,1.478999939E2,1.058780194E0,7.296048641E0,7.894719601E0,1.100000000E1
6.758961376E2,1.932365868E1,-9.917931517E1,2.297505454E3,2.289650879E3,5.400000215E-1,1.478999939E2,1.059921941E0,7.929323196E0,8.720214844E0,1.200000000E1
6.768961376E2,1.932366320E1,-9.917930540E1,2.297206352E3,2.289351807E3,1.730000019E0,8.959999847E1,1.061605708E0,8.103752136E0,9.428621292E0,8.000000000E0
6.778961376E2,1.932366579E1,-9.917928959E1,2.296271012E3,2.288416504E3,1.549999952E0,9.700000000E1,1.063684890E0,9.126078606E0,1.009118557E1,9.000000000E0
6.788961376E2,1.932366378E1,-9.917926989E1,2.293227032E3,2.285372559E3,2.009999990E0,1.145000000E2,1.070159914E0,9.221681595E0,9.759730339E0,1.000000000E1
6.798961376E2,1.932366086E1,-9.917920826E1,2.291661487E3,2.283807129E3,2.329999924E0,1.320000000E2,1.071869853E0,1.119747639E1,1.058373547E1,1.400000000E1
6.808961376E2,1.932365057E1,-9.917919615E1,2.285556750E3,2.277702393E3,4.250000000E0,1.069000015E2,1.081594731E0,1.067171860E1,1.011051559E1,1.600000000E1
6.818961376E2,1.932370846E1,-9.917912668E1,2.281847742E3,2.273993652E3,1.429999948E0,5.470000076E1,1.081829938E0,8.239968300E0,9.054039001E0,1.800000000E1
6.828961376E2,1.932370643E1,-9.917912605E1,2.285224942E3,2.277370850E3,0.000000000E0,NaN,1.082432781E0,7.726492882E0,9.126667023E0,1.800000000E1
6.838961376E2,1.932370550E1,-9.917912039E1,2.285004718E3,2.277150635E3,0.000000000E0,NaN,1.084294748E0,7.436108112E0,8.843765259E0,1.800000000E1
6.848961376E2,1.932370791E1,-9.917910283E1,2.284458047E3,2.276604004E3,1.590000033E0,8.180000305E1,1.086337761E0,7.329357624E0,8.438098907E0,1.900000000E1
6.858961376E2,1.932369568E1,-9.917908830E1,2.284643837E3,2.276789795E3,1.169999957E0,1.353000031E2,1.087458402E0,6.673254967E0,7.600785255E0,1.900000000E1
6.868961376E2,1.932369061E1,-9.917907907E1,2.284336701E3,2.276482666E3,9.599999785E-1,1.195000000E2,1.088857911E0,6.674853325E0,7.223832607E0,1.900000000E1
6.878961376E2,1.932367911E1,-9.917907365E1,2.285969773E3,2.278115723E3,6.600000262E-1,1.248000031E2,1.089815131E0,6.390711308E0,6.812784195E0,1.900000000E1
6.888961376E2,1.932367632E1,-9.917906502E1,2.283434362E3,2.275580322E3,8.899999857E-1,1.423999939E2,1.089896795E0,5.886723995E0,6.509962559E0,1.900000000E1
6.898961376E2,1.932367695E1,-9.917906462E1,2.283315219E3,2.275461182E3,3.499999940E-1,2.063999939E2,1.091669959E0,5.469569206E0,5.903125763E0,1.900000000E1
6.908961376E2,1.932368669E1,-9.917905124E1,2.285139390E3,2.277285400E3,3.700000048E-1,1.496999969E2,1.091748854E0,5.556352139E0,5.628467560E0,1.900000000E1
6.918961376E2,1.932368664E1,-9.917905049E1,2.284852279E3,2.276998291E3,2.399999946E-1,1.415000000E2,1.092500793E0,6.035398006E0,5.736870289E0,1.700000000E1
6.928961376E2,1.932368503E1,-9.917905745E1,2.284714845E3,2.276860840E3,6.399999857E-1,2.673999939E2,1.094016765E0,6.265928745E0,5.682830811E0,1.700000000E1
6.938961376E2,1.932369855E1,-9.917905559E1,2.284364225E3,2.276510254E3,5.899999738E-1,2.951000061E2,1.096437038E0,7.618299007E0,6.045667648E0,1.700000000E1
6.948961376E2,1.932371992E1,-9.917905121E1,2.284018953E3,2.276165039E3,9.100000262E-1,3.420000000E2,NaN,9.296053886E0,6.244585991E0,1.700000000E1
