"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.718083059E2,1.932737079E1,-9.910282895E1,2.243059295E3,2.235364502E3,1.064999962E1,1.145000000E2,3.002992596E0,9.935046196E0,4.041088581E0,1.800000000E1
4.728083059E2,1.932732966E1,-9.910273723E1,2.243374636E3,2.235679932E3,1.089999962E1,1.140000000E2,3.013649558E0,9.935046196E0,3.829087257E0,1.800000000E1
4.738083059E2,1.932729332E1,-9.910264325E1,2.243202168E3,2.235507568E3,1.093000031E1,1.143000031E2,3.025417085E0,9.935046196E0,3.745206594E0,1.800000000E1
4.748083059E2,1.932724510E1,-9.910254342E1,2.243321220E3,2.235626709E3,1.177999973E1,1.151999969E2,3.036262959E0,9.935046196E0,3.398516417E0,1.800000000E1
4.758083059E2,1.932720629E1,-9.910244859E1,2.244028150E3,2.236333740E3,1.105000019E1,1.151999969E2,3.047207050E0,9.935046196E0,3.163595438E0,1.800000000E1
4.768083059E2,1.932716237E1,-9.910235525E1,2.244124500E3,2.236430176E3,1.092000008E1,1.158000031E2,3.058510407E0,9.935046196E0,3.142591476E0,1.700000000E1
4.778083059E2,1.932711965E1,-9.910225750E1,2.243070936E3,2.235376709E3,1.019999981E1,1.150000000E2,3.066147403E0,9.935046196E0,3.522936821E0,1.600000000E1
4.788083059E2,1.932709482E1,-9.910218964E1,2.242737849E3,2.235043701E3,8.439999580E0,1.149000015E2,3.074841235E0,9.935046196E0,3.840110302E0,1.600000000E1
4.798083059E2,1.932705775E1,-9.910211669E1,2.242228999E3,2.234534912E3,6.179999828E0,1.163000031E2,3.080551763E0,9.935046196E0,4.086930275E0,2.100000000E1
4.808083059E2,1.932704319E1,-9.910206450E1,2.242385423E3,2.234691406E3,5.300000191E0,1.173000031E2,3.086059961E0,1.003940201E1,4.183698654E0,2.200000000E1
4.818083059E2,1.932701283E1,-9.910202302E1,2.241548495E3,2.233854492E3,4.519999981E0,1.219000015E2,3.089245913E0,1.014642811E1,4.077578068E0,2.200000000E1
4.828083059E2,1.932700146E1,-9.910199515E1,2.239922000E3,2.232228027E3,2.910000086E0,1.091999969E2,3.091710351E0,1.008305168E1,4.245520115E0,2.200000000E1
4.838083059E2,1.932698603E1,-9.910197829E1,2.239067753E3,2.231373779E3,1.799999952E0,1.178000031E2,3.092934058E0,9.935046196E0,4.249578953E0,2.200000000E1
4.848083059E2,1.932698671E1,-9.910196665E1,2.238842143E3,2.231148193E3,6.600000262E-1,1.158000031E2,3.094494610E0,9.935046196E0,4.310333729E0,2.200000000E1
4.858083059E2,1.932698335E1,-9.910195221E1,2.238316243E3,2.230622314E3,8.799999952E-1,1.156999969E2,3.094814041E0,1.007020760E1,4.429402828E0,2.300000000E1
4.868083059E2,1.932698149E1,-9.910194989E1,2.238300129E3,2.230606201E3,6.299999952E-1,1.174000015E2,3.095452357E0,9.973762512E0,4.348588943E0,2.300000000E1
4.878083059E2,1.932698187E1,-9.910194382E1,2.237676581E3,2.229982666E3,4.099999964E-1,1.174000015E2,3.095866719E0,1.015400219E1,4.461264610E0,2.300000000E1
4.888083059E2,1.932697894E1,-9.910194138E1,2.238460274E3,2.230766357E3,0.000000000E0,NaN,3.096057701E0,1.033551788E1,4.660763741E0,2.300000000E1
4.898083059E2,1.932697892E1,-9.910193956E1,2.238267156E3,2.230573242E3,0.000000000E0,NaN,3.096238888E0,1.026000500E1,4.454317093E0,2.100000000E1
4.908083059E2,1.932697841E1,-9.910193792E1,2.238646548E3,2.230952637E3,0.000000000E0,NaN,3.096343695E0,1.020448589E1,4.404417515E0,2.200000000E1
4.918083059E2,1.932697892E1,-9.910193708E1,2.239082580E3,2.231388672E3,0.000000000E0,NaN,3.096570868E0,1.009479427E1,4.386888027E0,2.200000000E1
4.928083059E2,1.932698091E1,-9.910193757E1,2.239451962E3,2.231758057E3,0.000000000E0,NaN,3.096840394E0,9.974230766E0,4.326562405E0,2.100000000E1
4.938083059E2,1.932698325E1,-9.910193824E1,2.239650932E3,2.231957031E3,0.000000000E0,NaN,3.097001371E0,9.977231979E0,4.193489075E0,2.000000000E1
4.948083059E2,1.932698457E1,-9.910193887E1,2.239698782E3,2.232004883E3,0.000000000E0,NaN,3.097113405E0,1.015741158E1,4.055538177E0,2.100000000E1
4.958083059E2,1.932698547E1,-9.910193839E1,2.240272998E3,2.232579102E3,0.000000000E0,NaN,3.098034102E0,9.935824394E0,3.995941877E0,2.100000000E1
4.968083059E2,1.932699375E1,-9.910193841E1,2.241008087E3,2.233314209E3,2.899999917E-1,1.171999969E2,3.098759304E0,9.935046196E0,3.945528746E0,2.100000000E1
4.978083059E2,1.932699967E1,-9.910193551E1,2.241975841E3,2.234281982E3,0.000000000E0,NaN,3.098959303E0,9.935046196E0,4.093528748E0,2.200000000E1
4.988083059E2,1.932700124E1,-9.910193458E1,2.242332770E3,2.234638916E3,0.000000000E0,NaN,3.099289126E0,9.935046196E0,3.870507956E0,2.300000000E1
4.998083059E2,1.932700279E1,-9.910193726E1,2.242693855E3,2.235000000E3,0.000000000E0,NaN,3.099425919E0,9.935046196E0,3.774142265E0,2.300000000E1
5.008083059E2,1.932700393E1,-9.910193677E1,2.243151615E3,2.235457764E3,0.000000000E0,NaN,3.099916729E0,9.935046196E0,3.723928452E0,2.300000000E1
5.018083059E2,1.932700825E1,-9.910193773E1,2.243830074E3,2.236136230E3,0.000000000E0,NaN,3.099968945E0,9.935046196E0,3.567938566E0,2.300000000E1
5.028083059E2,1.932700868E1,-9.910193793E1,2.244113521E3,2.236419678E3,0.000000000E0,NaN,3.100335309E0,9.935046196E0,3.388322353E0,2.300000000E1
5.038083059E2,1.932701169E1,-9.910193935E1,2.244824943E3,2.237131104E3,0.000000000E0,NaN,3.100636616E0,9.935046196E0,3.456799746E0,2.300000000E1
5.048083059E2,1.932701016E1,-9.910194172E1,2.245187012E3,2.237493164E3,0.000000000E0,NaN,3.100665952E0,9.935046196E0,3.300128698E0,2.300000000E1
5.058083059E2,1.932701001E1,-9.910194195E1,2.245664796E3,2.237970947E3,0.000000000E0,NaN,3.100899498E0,9.935046196E0,3.237200260E0,2.300000000E1
5.068083059E2,1.932700859E1,-9.910194359E1,2.245157966E3,2.237464111E3,0.000000000E0,NaN,3.101054958E0,9.935046196E0,3.296432495E0,2.300000000E1
5.078083059E2,1.932700787E1,-9.910194486E1,2.245233654E3,2.237539795E3,0.000000000E0,NaN,3.101249688E0,9.935046196E0,3.277160168E0,2.300000000E1
5.088083059E2,1.932700612E1,-9.910194479E1,2.244765640E3,2.237071777E3,0.000000000E0,NaN,3.101283430E0,9.935046196E0,3.176910639E0,2.300000000E1
5.098083059E2,1.932700615E1,-9.910194447E1,2.244771010E3,2.237077148E3,0.000000000E0,NaN,3.103535793E0,9.935046196E0,3.034324884E0,2.300000000E1
5.108083059E2,1.932699421E1,-9.910192713E1,2.243124030E3,2.235430176E3,2.259999990E0,1.168000031E2,3.104967276E0,9.935046196E0,2.945651770E0,2.400000000E1
5.118083059E2,1.932698488E1,-9.910191773E1,2.242881357E3,2.235187500E3,1.840000033E0,1.166999969E2,3.106738198E0,9.935046196E0,2.910369396E0,2.400000000E1
5.128083059E2,1.932697607E1,-9.910190367E1,2.243206300E3,2.235512451E3,1.529999971E0,1.166999969E2,3.108281574E0,9.935046196E0,2.949985981E0,2.400000000E1
5.138083059E2,1.932697067E1,-9.910189012E1,2.243286363E3,2.235592529E3,1.460000038E0,1.166999969E2,3.109752331E0,9.935046196E0,2.967906475E0,2.400000000E1
5.148083059E2,1.932696431E1,-9.910187783E1,2.241773414E3,2.234079590E3,1.269999981E0,1.115000000E2,3.111208716E0,9.935046196E0,3.038779974E0,2.300000000E1
5.158083059E2,1.932695892E1,-9.910186518E1,2.240986780E3,2.233292969E3,1.429999948E0,1.088000031E2,3.112556474E0,9.935046196E0,2.906840563E0,2.400000000E1
5.168083059E2,1.932695287E1,-9.910185405E1,2.240701371E3,2.233007568E3,1.200000048E0,1.136999969E2,3.113515530E0,9.935046196E0,2.922994852E0,2.300000000E1
5.178083059E2,1.932694786E1,-9.910184661E1,2.239895459E3,2.232201660E3,8.999999762E-1,1.135999985E2,3.114455155E0,9.935046196E0,2.987737656E0,2.300000000E1
5.188083059E2,1.932694290E1,-9.910183936E1,2.239972849E3,2.232279053E3,8.999999762E-1,1.135000000E2,3.115646697E0,9.935046196E0,2.986949205E0,2.300000000E1
5.198083059E2,1.932693819E1,-9.910182916E1,2.238668396E3,2.230974609E3,1.230000019E0,1.135000000E2,3.116982373E0,9.935046196E0,3.108203650E0,2.200000000E1
5.208083059E2,1.932693395E1,-9.910181725E1,2.238993821E3,2.231300049E3,1.330000043E0,1.135999985E2,3.118427054E0,9.935046196E0,3.367976904E0,2.300000000E1
5.218083059E2,1.932693113E1,-9.910180381E1,2.240158596E3,2.232464844E3,1.500000000E0,9.490000153E1,3.120032524E0,9.935046196E0,3.343930960E0,2.300000000E1
5.228083059E2,1.932692965E1,-9.910178859E1,2.240329712E3,2.232635986E3,1.529999971E0,9.490000153E1,3.121561508E0,9.935046196E0,3.400910378E0,2.300000000E1
5.238083059E2,1.932693020E1,-9.910177403E1,2.240893158E3,2.233199463E3,1.350000024E0,9.490000153E1,3.123279460E0,9.935046196E0,3.549151897E0,2.300000000E1
5.248083059E2,1.932693442E1,-9.910175828E1,2.241317434E3,2.233623779E3,1.950000048E0,7.509999847E1,3.125537170E0,9.935046196E0,3.551012993E0,2.300000000E1
5.258083059E2,1.932694221E1,-9.910173841E1,2.241051508E3,2.233357910E3,2.269999981E0,6.980000305E1,3.127962910E0,9.935046196E0,3.345862627E0,2.300000000E1
5.268083059E2,1.932695287E1,-9.910171824E1,2.242299735E3,2.234606201E3,1.909999967E0,5.979999924E1,3.130597026E0,9.935046196E0,3.301514387E0,2.200000000E1
5.278083059E2,1.932696832E1,-9.910169921E1,2.243351421E3,2.235657959E3,2.660000086E0,4.929999924E1,3.133425712E0,9.935046196E0,3.174602270E0,2.300000000E1
5.288083059E2,1.932698745E1,-9.910168144E1,2.244361840E3,2.236668457E3,2.410000086E0,3.900000000E1,3.136054375E0,9.935046196E0,3.131853104E0,2.400000000E1
5.298083059E2,1.932700637E1,-9.910166642E1,2.244413038E3,2.236719727E3,2.359999895E0,3.370000076E1,3.138694230E0,9.935046196E0,3.246134996E0,2.300000000E1
5.308083059E2,1.932702665E1,-9.910165334E1,2.245046755E3,2.237353516E3,2.480000019E0,2.870000076E1,3.141321551E0,9.935046196E0,3.223767996E0,2.400000000E1
5.318083059E2,1.932704794E1,-9.910164248E1,2.245966852E3,2.238273682E3,2.329999924E0,2.500000000E1,3.143812701E0,9.935046196E0,3.223891735E0,2.400000000E1
5.328083059E2,1.932706888E1,-9.910163404E1,2.245425284E3,2.237732178E3,2.259999990E0,2.079999924E1,3.146258988E0,9.935046196E0,3.101355076E0,2.400000000E1
5.338083059E2,1.932708985E1,-9.910162699E1,2.245585135E3,2.237892090E3,2.289999962E0,1.750000000E1,3.149427190E0,9.935046196E0,3.366803885E0,2.400000000E1
5.348083059E2,1.932711614E1,-9.910161535E1,2.247417329E3,2.239724365E3,3.369999886E0,2.210000038E1,3.153145830E0,9.935046196E0,3.445172548E0,2.400000000E1
5.358083059E2,1.932714671E1,-9.910160098E1,2.247745112E3,2.240052246E3,3.509999990E0,2.400000000E1,3.157605867E0,9.935046196E0,3.732092857E0,2.300000000E1
5.368083059E2,1.932718309E1,-9.910158308E1,2.248431030E3,2.240738281E3,4.480000019E0,2.279999924E1,3.162225356E0,9.935046196E0,4.247742176E0,1.800000000E1
5.378083059E2,1.932722156E1,-9.910156646E1,2.248521976E3,2.240829346E3,4.130000114E0,1.929999924E1,3.166925014E0,1.000134182E1,4.406285763E0,1.800000000E1
5.388083059E2,1.932726027E1,-9.910154848E1,2.248266970E3,2.240574463E3,4.380000114E0,1.979999924E1,3.171725358E0,1.057968712E1,4.558120251E0,1.900000000E1
5.398083059E2,1.932729958E1,-9.910152957E1,2.248448241E3,2.240755859E3,4.489999771E0,2.189999962E1,3.176323826E0,1.071214485E1,4.911836147E0,1.900000000E1
5.408083059E2,1.932733596E1,-9.910150873E1,2.248759153E3,2.241066895E3,4.230000019E0,2.450000000E1,3.180772194E0,1.078869724E1,5.333189964E0,1.300000000E1
5.418083059E2,1.932737093E1,-9.910148814E1,2.248774171E3,2.241082031E3,4.250000000E0,2.539999962E1,3.184706589E0,1.162425041E1,5.799934387E0,1.300000000E1
5.428083059E2,1.932740394E1,-9.910147464E1,2.248841941E3,2.241149902E3,3.480000019E0,2.339999962E1,3.188596470E0,1.051364803E1,5.463132858E0,1.200000000E1
5.438083059E2,1.932743735E1,-9.910146365E1,2.248921434E3,2.241229492E3,4.079999924E0,1.929999924E1,3.192919513E0,1.060913467E1,5.419528484E0,1.600000000E1
5.448083059E2,1.932747527E1,-9.910145456E1,2.247671819E3,2.239979980E3,4.429999828E0,1.710000038E1,3.197459786E0,1.073663521E1,5.422730446E0,2.000000000E1
5.458083059E2,1.932751478E1,-9.910144364E1,2.248263505E3,2.240571777E3,4.500000000E0,1.970000076E1,3.202351098E0,1.045489597E1,5.095675468E0,2.200000000E1
5.468083059E2,1.932755773E1,-9.910143357E1,2.248188926E3,2.240497314E3,4.699999809E0,2.070000076E1,3.208244594E0,1.043205166E1,5.374990463E0,2.200000000E1
5.478083059E2,1.932761073E1,-9.910143399E1,2.249758876E3,2.242067383E3,5.079999924E0,2.450000000E1,3.213044812E0,1.019779015E1,5.225268364E0,2.200000000E1
5.488083059E2,1.932764916E1,-9.910141315E1,2.251237508E3,2.243546143E3,4.550000191E0,2.360000038E1,3.217390360E0,9.935046196E0,5.018796444E0,2.200000000E1
5.498083059E2,1.932767964E1,-9.910138723E1,2.251155846E3,2.243464600E3,3.890000105E0,2.350000000E1,3.221155447E0,9.935046196E0,5.090870857E0,2.200000000E1
5.508083059E2,1.932771060E1,-9.910137270E1,2.250950425E3,2.243259277E3,3.369999886E0,1.939999962E1,NaN,9.935046196E0,4.775090218E0,2.200000000E1
